|index|sentID|caseNumber|isLast|rhetClass|text
4862|7833|1715225P90S6|1715225|False|EvidenceSentence|Moreover, the March 2014 VA examiner similarly specifically found such a disorder to pre-exist service, explaining the Veteran's symptoms and how the other specified stressor or trauma related disorder was rooted in pre-service experiences as a Merchant Marine.
4863|7836|1715225P90S7|1715225|False|FindingSentence|Taken together, the Board finds that the most probative evidence of record is clear and unmistakable in showing that the Veteran had a psychiatric disorder that pre-existed service.
4864|7838|1715225P90S8|1715225|False|FindingSentence|As such, the presumption of soundness is rebutted.
4865|7839|1715225P91S1|1715225|False|Sentence|The Board must now consider whether the Veteran's pre-existing psychiatric disorders were aggravated by service.
4866|7841|1715225P92S1|1715225|False|EvidenceSentence|The March 2014 VA examiner specifically found that regarding the pre-existing psychiatric disorders, almost all psychiatric disorders can be temporarily aggravated by significant stressors/life difficulties, such as the Veteran being drafted.
4867|7843|1715225P92S2|1715225|False|EvidenceSentence|She explained that during the Veteran's brief (29 days) time period, one would expect to see a worsening of his pre-existing symptoms; and such appears to have occurred.
4868|7845|1715225P92S3|1715225|False|EvidenceSentence|However, she determined that such worsening did not represent a permanent aggravation of expected course of the underlying/pre-existing condition.
4869|7847|1715225P92S4|1715225|False|EvidenceSentence|She found no convincing data to suggest that his diagnosis was permanently aggravated beyond normal expected course as a result of his 29 days of service.
4870|7849|1715225P92S5|1715225|False|EvidenceSentence|As such, the examiner found that the pre-existing disorders were only temporarily aggravated during the time he was in military service (as a result of the stressors he experienced there).
4871|7851|1715225P92S6|1715225|False|EvidenceSentence|Again, she found that it did not represent a permanent worsening or aggravation of these disorders.
4872|7853|1715225P92S7|1715225|False|EvidenceSentence|"She definitively stated ""this [flare-ups in service] does not represent a permanent aggravation of expected course of the underlying/pre-existing condition[s]."""
4873|7855|1715225P92S8|1715225|False|EvidenceSentence|Instead, she determined that the course of his illness did not appear to have been markedly affected in a permanent or unexpected manner over his life-span from the 29 days of service.
4874|7856|1715225P92S9|1715225|False|ReasoningSentence|The Board finds this opinion of significant probative value as it includes a detailed rationale and is consistent with the evidence of record.
4875|7858|1715225P93S1|1715225|False|EvidenceSentence|The March 2014 VA examiner effectively found that there was no permanent aggravation of the pre-existing psychiatric disorder, though there was a temporary aggravation/flare-up.
4876|7859|1715225P93S2|1715225|False|LegalRuleSentence|The Federal Circuit has held that evidence of temporary flare-ups symptomatic of an underlying  preexisting condition, alone, is not sufficient for a non-combat veteran to show increased disability under 38 U.S.C. § 1153 unless the underlying condition is worsened.
4877|7860|1715225P93S3|1715225|False|CitationSentence|"Davis v. Principi, 276 F.3d 1341, 1346-47 (Fed. Cir. 2002) (evidence of temporary flare-ups symptomatic of an underlying preexisting condition, alone, is not sufficient . . . to show increased disability under 38 U.S.C. § 1153 [defining ""aggravation"" of a disability under veterans benefits statute for purposes of determining whether a disability is service-connected] unless the underlying condition is worsened)."
4878|7861|1715225P94S1|1715225|False|ReasoningSentence|Furthermore, the record is silent as to any complaints of, or treatment for, major medical depression for decades following service, even though a February 1975 record from Dr. G.H. Weaver indicated study of the Veteran's mental functioning and memory.
4879|7864|1715225P94S2|1715225|False|EvidenceSentence|The first actual diagnosis of major medical depression was an October 1999 private medical provider finding that the Veteran has a history of depression contrary to his non-service-connected general medical condition.
4880|7866|1715225P94S3|1715225|False|EvidenceSentence|Indeed, in a December 2010 VA medical record, the Veteran himself dated the onset of his depression after the motorcycle accident (which occurred after service) and resulted in major residual physical problems.
4881|7869|1715225P94S4|1715225|False|FindingSentence|The Board finds that there is clear and unmistakable evidence that the Veteran's pre-existing major medical depression was not permanent aggravated by his 29 days of service.
4882|7871|1715225P95S1|1715225|False|EvidenceSentence|The Board notes that the July 2010 VA examination included a diagnosis of a mood disorder, not otherwise specified.
4883|7874|1715225P95S2|1715225|False|EvidenceSentence|The March 2014 VA examiner noted consideration of the prior VA examination; however, found that the Veteran's diagnosed disorders were more properly characterized as noted above.
4884|7875|1715225P95S3|1715225|False|ReasoningSentence|As the Board has found the March 2014 VA examination to be the most probative medical evidence of record, it defers to the March 2014 VA examiner's diagnoses.
4885|7876|1715225P95S4|1715225|False|ReasoningSentence|The Board further notes that under 38 C.F.R. § 4.130, based on the DSM-IV, the category of mood disorders encompasses the diagnosis found by the March 2014 VA examiner of depressive disorder/depression.
4886|7877|1715225P96S1|1715225|False|ReasoningSentence|To the extent that the Veteran has previously been diagnosed with a schizoaffective disorder in the early 2000s, the Board finds that such diagnosis was considered by the March 2014 VA examiner.
4887|7879|1715225P96S2|1715225|False|EvidenceSentence|The VA examiner noted that the Veteran has carried multiple diagnoses and noted consideration of the his prior psychiatric medications and treatment.
4888|7882|1715225P96S3|1715225|False|EvidenceSentence|The Board notes that, as indicated in a January 2005 VA medical record, the Veteran had been diagnosed with schizoaffective disorder, with a treatment plan of several psychiatric medications.
4889|7885|1715225P96S4|1715225|False|EvidenceSentence|"The Board further notes that a January 2008 VA medical record questioned the history of a diagnosis of ""?Schizoaffective disorder vs. late effects of TBI."""
4890|7888|1715225P96S5|1715225|False|EvidenceSentence|However, despite the examiner's considerations, the VA examiner did not find that a schizoaffective disorder to be an adequate diagnosis; rather the examiner found the current diagnosis to more appropriately be described as a neurocognitive disorder.
4891|7893|1715225P96S6|1715225|False|FindingSentence|As the Board has found the March 2014 VA examination to be the most probative medical evidence of record, and the VA examiner did not find such disorder to be present diagnostically or to have been present in service, the Board finds that service connection for such a disorder is not warranted.
4892|7894|1715225P96S7|1715225|False|ReasoningSentence|The Board further notes, in passing, that such a diagnosis was not of record in service or until decades after service.
4893|7895|1715225P96S8|1715225|False|ReasoningSentence|Even if, for the sake of argument, such a disorder had been diagnosed shortly after service, the Veteran served less than 90 days.
4894|7896|1715225P96S9|1715225|False|LegalRuleSentence|Only Veterans who have served 90 days or more of active service during a war period or after December 31, 1946, would be presumed to have it to have been incurred in service, and only if manifest to a compensable degree within one year of discharge from service.
4895|7897|1715225P96S10|1715225|False|CitationSentence|38 U.S.C.A. §§ 1101, 1137; 38 C.F.R. §§ 3.307, 3.309.
4896|7899|1715225P96S11|1715225|False|FindingSentence|As such, schizoaffective disorder cannot be presumed to have been incurred in service.
4897|7901|1715225P97S1|1715225|False|FindingSentence|As such, the weight of the medical evidence supports the conclusion that any current psychiatric disability, to include depression, is not related to service.
4898|7903|1715225P97S2|1715225|False|FindingSentence|For all the foregoing reasons, the Board finds that the claim for service connection for psychiatric disability, to include PTSD and depression, must be denied.
4899|7904|1715225P97S3|1715225|False|Sentence|In reaching this conclusion, the Board has considered the applicability of the benefit-of-the-doubt doctrine.
4900|7907|1715225P97S4|1715225|False|FindingSentence|However, as the preponderance of the evidence is against the claim, that doctrine is not applicable.
4901|7908|1715225P97S5|1715225|False|CitationSentence|See 38 U.S.C.A. § 5107(b); 38 C.F.R. § 3.102; Gilbert v. Derwinski, 1 Vet. App. 49, 53-56 (1990).
4902|7909|1716934P1S1,|1716934|False|Sentence|Citation Nr: 1716934
4903|7910|1716934P32S1|1716934|False|Sentence|FINDINGS OF FACT
4904|7911|1716934P33S1|1716934|False|Sentence|1.
4905|7914|1716934P33S2|1716934|False|FindingSentence|The Veteran did not engage in combat with the enemy, his claimed stressor event is not related to hostile or terrorist activity and is not verified, and he does not currently have a diagnosis of PTSD in accordance with DSM-IV that is related to a verified stressor event.
4906|7915|1716934P38S1|1716934|False|Sentence|REASONS AND BASES FOR FINDINGS AND CONCLUSIONS
4907|7916|1716934P43S1|1716934|False|Sentence|Service Connection
4908|7917|1716934P45S1|1716934|False|LegalRuleSentence|Service connection means that the facts establish that a particular injury or disease resulting in disability was incurred in the line of duty in the active military service or, if pre-existing such service, was aggravated during service.
4909|7918|1716934P45S2|1716934|False|CitationSentence|38 U.S.C.A. § 1131; 38 C.F.R. § 3.303(a).
4910|7919|1716934P45S3|1716934|False|LegalRuleSentence|Generally, to prevail on the issue of service connection there must be evidence of a current disability, in-service incurrence or aggravation of a disease or injury; and a causal relationship between the present disability and the disease or injury incurred or aggravated during service.
4911|7920|1716934P45S4|1716934|False|CitationSentence|See Shedden v. Principi, 381 F.3d 1163, 1166-67 (Fed. Cir. 2004).
4912|7921|1716934P46S1|1716934|False|Sentence|PTSD
4913|7923|1716934P47S1|1716934|False|EvidenceSentence|The service treatment records are absent complaints, findings, or diagnoses of any psychiatric condition during service.
4914|7925|1716934P47S2|1716934|False|EvidenceSentence|On Reports of Medical History completed by the Veteran in June 1984, August 1985, and June 1989 he denied ever having depression, excessive worry, and nervous trouble of any sort.
4915|7927|1716934P47S3|1716934|False|EvidenceSentence|"In August 1986, the Veteran indicated that he did not know if he had depression or excessive worry and initially began to place an ""x"" in the box associated with not knowing if he had nervous trouble of any sort, but he scratched it out."
4916|7929|1716934P47S4|1716934|False|EvidenceSentence|On clinical examinations in June 1984, August 1985, and June 1989, the Veteran's psychiatric health was evaluated as normal.
4917|7931|1716934P47S5|1716934|False|FindingSentence|Thus, there is no medical evidence that shows that the Veteran suffered from any psychiatric disorders during service.
4918|7932|1716934P48S1|1716934|False|LegalRuleSentence|To establish entitlement to service connection for there must be medical evidence diagnosing PTSD; a link, established by medical evidence, between current symptoms of PTSD and an in-service stressor; and credible supporting evidence that the claimed in-service stressor occurred.
4919|7933|1716934P48S2|1716934|False|CitationSentence|38 C.F.R. § 3.304 (f).
4920|7934|1716934P48S3|1716934|False|LegalRuleSentence|A diagnosis of PTSD must be established in accordance with 38 C.F.R. § 4.125(a), which simply mandates that, for VA purposes, all mental disorder diagnoses must conform to the criteria of the American Psychiatric Association's Diagnostic and Statistical Manual for Mental Disorders, Fifth edition, (DSM-V).
4921|7935|1716934P48S4|1716934|False|CitationSentence|See 79 Fed. Reg. 45099 (August 4, 2014).
4922|7936|1716934P49S1|1716934|False|ReasoningSentence|Initially, the Board notes that the Veteran does not contend, and the evidence does not demonstrate, that his PTSD stressors are related to combat or to fear of hostile military or terrorist activity.
4923|7937|1716934P49S2|1716934|False|ReasoningSentence|Thus the provisions of 38 U.S.C.A. § 1154 (b) (2014) and 38 C.F.R. § 3.304 (f)(2), (3) (2016) do not apply.
4924|7939|1716934P49S3|1716934|False|EvidenceSentence|Instead, in December 2013, the Veteran reported on his Statement in Support of Claim for Service Connection for PTSD that while he was stationed at Camp Foster in Okinawa, Japan, an individual became really upset when the Veteran became eligible for a promotion to sergeant.
4925|7941|1716934P49S4|1716934|False|EvidenceSentence|At a bar, the individual and two of his friends hit the Veteran in the head and face over and over again.
4926|7943|1716934P49S5|1716934|False|EvidenceSentence|The Veteran stated that the commanding officer gave NJP (nonjudicial punishment).
4927|7945|1716934P49S6|1716934|False|EvidenceSentence|At his February 2017 hearing, the Veteran testified that he was in Okinawa downtown and that when he got back to base, some guys jumped him and beat him up.
4928|7947|1716934P49S7|1716934|False|EvidenceSentence|He also testified that he saw some guy get shot by the Filipino marines.
4929|7950|1716934P50S1|1716934|False|FindingSentence|In this case, the Board finds that there is no credible supporting evidence that the claimed in-service stressors occurred.
4930|7951|1716934P50S2|1716934|False|ReasoningSentence|The Veteran has not submitted any information or evidence to corroborate his contentions that either event occurred in service; nor has he provided sufficient detail to allow for proper research or verification.
4931|7952|1716934P50S3|1716934|False|ReasoningSentence|No pertinent medical treatment is shown to be provided during service.
4932|7953|1716934P51S1|1716934|False|ReasoningSentence|The Board finds that the RO made reasonable efforts to obtain information to enable it to verify the claimed stressor events.
4933|7955|1716934P51S2|1716934|False|EvidenceSentence|The RO obtained service personnel records and provided a VA Form 21-0781, Statement in Support of Claim for PTSD, and VA Form 21-0781a, Statement in Support of Claim for PTSD Secondary to Personal Assault.
4934|7957|1716934P51S3|1716934|False|EvidenceSentence|The Veteran was advised that VA needed specific details.
4935|7959|1716934P51S4|1716934|False|EvidenceSentence|The Veteran provided information concerning the stressor event in which he was assaulted while stationed at Camp Foster in Okinawa, Japan, by three individuals at a bar; and that the commanding officer gave NJP.
4936|7961|1716934P51S5|1716934|False|EvidenceSentence|The Veteran indicated that the incident happened in 1985 but noted that he had an aneurysm and lost his memory.
4937|7962|1716934P51S6|1716934|False|ReasoningSentence|In this case, however, the contemporary evidence of record is inconsistent with the Veteran's statement of a head injury during his active duty service.
4938|7964|1716934P51S7|1716934|False|EvidenceSentence|On Reports of Medical History completed by the Veteran in June 1984, August 1985, August 1986 and June 1989, he denied ever having a head injury.
4939|7965|1716934P52S1|1716934|False|ReasoningSentence|In short, the Veteran's claimed stressor of being attacked and hit in the head over and over is not credible.
4940|7966|1716934P52S2|1716934|False|ReasoningSentence|Far from being verified, this stressor has, in fact, been contradicted by the objective evidence of record.
4941|7968|1716934P53S1|1716934|False|EvidenceSentence|In addition, there is no current diagnosis of PTSD of record.
4942|7970|1716934P53S2|1716934|False|EvidenceSentence|In September 2006, May 2009, July 2011, screens for PTSD were negative; screen for PTSD in June 2013 was positive.
4943|7972|1716934P53S3|1716934|False|EvidenceSentence|In addition, two PTSD screens administered on the same day in May 2009, resulted in one administered by a psychiatrist being negative and one administered by a nurse being positive.
4944|7974|1716934P53S4|1716934|False|EvidenceSentence|"A September 2009, Axis I diagnosis included ""r/o PTSD."""
4945|7975|1716934P54S1|1716934|False|ReasoningSentence|"Although some treatment records reference a diagnosis of PTSD, none of the PTSD diagnoses are made in conformance with the DSM-IV or V criteria, and as noted above, the single Axis I diagnosis including PTSD is recorded as ""r[ule] o[ut] PTSD."""
4946|7977|1716934P54S2|1716934|False|EvidenceSentence|Subsequent Axis I diagnoses included mood disorder due to medical condition and major depressive disorder in addition to alcohol abuse, cannabis abuse, and tobacco use disorder.
4947|7978|1716934P54S3|1716934|False|ReasoningSentence|"Thus, the Board finds that the reference to ""r/o PTSD"" and the noted ""cva with PTSD"" in the VA treatment records cannot be interpreted as a finding that PTSD is a current disability, or that it has been present at any specific time pertinent to the appeal."
4948|7979|1716934P55S1|1716934|False|ReasoningSentence|In summary, the Board finds that the most competent, credible, and probative evidence of record does not show that the Veteran currently or at any point during the appeal period has received a valid diagnosis of PTSD.
4949|7980|1716934P55S2|1716934|False|ReasoningSentence|The Board further finds that the Veteran's claimed stressor of being hit in the head over and over is not credible and neither stressor has been verified.
4950|7983|1716934P56S1|1716934|False|FindingSentence|The weight of the competent evidence shows that the Veteran does not have a current diagnosis of PTSD, and there is no independent evidence corroborating the Veteran's statement as to the occurrence of his claimed stressors.
4951|7985|1716934P56S2|1716934|False|FindingSentence|As such, the evidence of record does not establish a DSM-V diagnosis of PTSD based upon a verified stressor event.
4952|7987|1716934P57S1|1716934|False|FindingSentence|Thus, for the foregoing reasons, the claim for service connection for PTSD must be denied.
4953|7991|1716934P57S2|1716934|False|FindingSentence|In reaching this conclusion, the Board has considered the applicability of the benefit-of-the-doubt doctrine; however, as the preponderance of the evidence is against the Veteran's claim, that doctrine is not applicable.
4954|7992|1701504P1S1,|1701504|False|Sentence|Citation Nr: 1701504
4955|7993|1701504P17S1|1701504|False|Sentence|FINDING OF FACT
4956|7995|1701504P18S1|1701504|False|FindingSentence|The Veteran's acquired psychiatric disorder, to include depressive disorder and generalized anxiety disorder, is caused by his service-connected disabilities.
4957|7996|1701504P21S1|1701504|False|Sentence|REASONS AND BASES FOR FINDING AND CONCLUSION
4958|7997|1701504P24S1|1701504|False|Sentence|Service Connection - Laws and Regulations
4959|7998|1701504P25S1|1701504|False|LegalRuleSentence|Service connection will be granted if the evidence demonstrates that a current disability resulted from an injury or disease incurred in or aggravated by active military service.
4960|7999|1701504P25S2|1701504|False|CitationSentence|38 U.S.C.A. §§ 1110, 1131; 38 C.F.R. § 3.303(a).
4961|8000|1701504P25S3|1701504|False|LegalRuleSentence|Establishing service connection generally requires competent evidence of three things: (1) a current disability; (2) in-service incurrence or aggravation of a disease or injury; and (3) a causal relationship, i.e., a nexus, between the claimed in-service disease or injury and the current disability.
4962|8001|1701504P25S4|1701504|False|CitationSentence|Holton v. Shinseki, 557 F.3d 1362, 1366 (Fed. Cir. 2009); 38 C.F.R. § 3.303(a).
4963|8002|1701504P26S1|1701504|False|LegalRuleSentence|Service connection is also warranted for disability proximately due to or the result of a service-connected disease or injury. 
4964|8003|1701504P26S2|1701504|False|CitationSentence|38 C.F.R. § 3.310(a).
4965|8004|1701504P26S3|1701504|False|LegalRuleSentence|Such secondary service connection is warranted for any increase in severity of a nonservice-connected disability that is proximately due to or the result of a service-connected disease or injury, and not due to the natural progress of the nonservice-connected disease.
4966|8005|1701504P26S4|1701504|False|CitationSentence|38 C.F.R. § 3.310(b).
4967|8006|1701504P27S1|1701504|False|LegalRuleSentence|In rendering a decision on appeal, the Board must analyze the credibility and probative value of the evidence, account for the evidence which it finds to be persuasive or unpersuasive, and provide the reasons for its rejection of any material favorable to the claimant.
4968|8007|1701504P27S2|1701504|False|CitationSentence|Gabrielson v. Brown, 7 Vet. App. 36, 39-40 (1994); Gilbert v. Derwinski, 1 Vet. App. 49, 57 (1990).
4969|8008|1701504P27S3|1701504|False|LegalRuleSentence|Competency of evidence differs from weight and credibility.
4970|8009|1701504P27S4|1701504|False|LegalRuleSentence|Competency is a legal concept determining whether testimony may be heard and considered by the trier of fact, while credibility is a factual determination going to the probative value of the evidence to be made after the evidence has been admitted.
4971|8010|1701504P27S5|1701504|False|CitationSentence|Rucker v. Brown, 10 Vet. App. 67, 74 (1997); Layno v. Brown, 6 Vet. App. 465, 469 (1994).
4972|8011|1701504P28S1|1701504|False|LegalRuleSentence|When considering whether lay evidence is competent, the Board must determine, on a case-by-case basis, whether a veteran's particular disability is the type of disability for which lay evidence may be competent.
4973|8012|1701504P28S2|1701504|False|CitationSentence|Kahana v. Shinseki, 24 Vet. App. 428 (2011); see also Jandreau v. Nicholson, 492 F.3d 1372, 1376-77 (Fed. Cir. 2007).
4974|8013|1701504P28S3|1701504|False|LegalRuleSentence|A veteran is competent to report symptoms because this requires only personal knowledge, not medical expertise, as it comes to her through her senses.
4975|8014|1701504P28S4|1701504|False|CitationSentence|See Layno, 6 Vet. App. 465, 469.
4976|8015|1701504P28S5|1701504|False|LegalRuleSentence| Lay testimony is competent to establish the presence of observable symptomatology, where the determination is not medical in nature and is capable of lay observation.
4977|8016|1701504P28S6|1701504|False|CitationSentence|Barr v. Nicholson, 21 Vet. App. 303 (2007).
4978|8017|1701504P28S7|1701504|False|LegalRuleSentence|Lay evidence may establish a diagnosis of a simple medical condition, a contemporaneous medical diagnosis, or symptoms that later support a diagnosis by a medical professional.
4979|8018|1701504P28S8|1701504|False|CitationSentence|Jandreau, 492 F.3d 1372, 1377.
4980|8019|1701504P29S1|1701504|False|LegalRuleSentence|In the case of conflicting medical opinions, the Board must weigh the credibility and probative value of the medical opinions, and in so doing, the Board may favor one medical opinion over the other.
4981|8020|1701504P29S2|1701504|False|CitationSentence|See Evans v. West, 12 Vet. App. 22, 30 (1998) (citing Owens v. Brown, 7 Vet. App. 429, 433 (1995)); see also Wensch v. Principi, 15 Vet. App. 362, 368 (2001) (it is not error for the Board to favor the opinion of one competent medical expert over that of another when the Board gives an adequate statement of reasons and bases for doing so).
4982|8021|1701504P29S3|1701504|False|LegalRuleSentence|The probative value of medical opinion evidence is based on the medical expert's personal examination of the patient, the physician's knowledge and skill in analyzing the data, and the medical conclusion the physician reaches.
4983|8022|1701504P29S4|1701504|False|CitationSentence|Guerrieri v. Brown, 4 Vet. App. 467, 470 (1993).
4984|8023|1701504P29S5|1701504|False|LegalRuleSentence|Other factors affecting the probative value of a medical opinion include thoroughness and degree of detail, and a well-reasoned rationale.
4985|8024|1701504P29S6|1701504|False|CitationSentence|See Prejean v. West, 13 Vet. App. 444, 448-49 (2000); see also Bloom v.West, 12 Vet. App. 185, 187 (1999).
4986|8025|1701504P29S7|1701504|False|LegalRuleSentence|The credibility and weight to be attached to these opinions is within the province of the Board.
4987|8026|1701504P29S8|1701504|False|CitationSentence|Id.
4988|8027|1701504P30S1|1701504|False|LegalRuleSentence|When all the evidence is assembled, VA is responsible for determining whether the evidence supports the claim or is in relative equipoise, with a veteran prevailing in either event, or whether a preponderance of the evidence is against a claim, in which case, the claim is denied.
4989|8028|1701504P30S2|1701504|False|CitationSentence|38 U.S.C.A. § 5107(b); 38 C.F.R. § 3.102.
4990|8029|1701504P31S1|1701504|False|Sentence|Service Connection for an Acquired Psychiatric Condition - Analysis
4991|8031|1701504P32S1|1701504|False|EvidenceSentence|The Veteran contends that his current acquired psychiatric conditions are related to or caused by his service-connected disabilities.
4992|8033|1701504P32S2|1701504|False|EvidenceSentence|His medical treatment records list current diagnoses of depressive disorder NOS, generalized anxiety disorder, mood disorder NOS, bipolar disorder, personality disorder and alcohol dependence.
4993|8035|1701504P33S1|1701504|False|EvidenceSentence|An October 2002 VA treatment record indicates that the Veteran had been diagnosed with depression.
4994|8037|1701504P34S1|1701504|False|EvidenceSentence|A March 2007 VA treatment record indicates that the Veteran had been diagnosed with anxiety disorder NOS.
4995|8039|1701504P35S1|1701504|False|EvidenceSentence|The Veteran was afforded a VA examination in August 2009.
4996|8041|1701504P35S2|1701504|False|EvidenceSentence|The VA examiner diagnosed the Veteran with depression NOS.
4997|8043|1701504P35S3|1701504|False|EvidenceSentence|The VA examiner stated that the question of whether this diagnosis is related to or caused by the service-connected Hodgkin's disease could not be resolved without resort to mere speculation, noting that the Hodgkin's disease had been in remission for 10 years.
4998|8045|1701504P36S1|1701504|False|EvidenceSentence|A September 2009 VA treatment record indicates that the Veteran had been diagnosed with a mood disorder NOS and alcohol dependence.
4999|8047|1701504P37S1|1701504|False|EvidenceSentence|In a February 2010 VA treatment record, the Veteran reported that he began to experience depression and an increase in anxiety and anger after he was diagnosed and treated for Hodgkin's Lymphoma while on active duty.
5000|8049|1701504P37S2|1701504|False|EvidenceSentence|He was diagnosed with cyclothymic disorder.
5001|8051|1701504P38S1|1701504|False|EvidenceSentence|An October 2011 VA examiner noted that the Veteran's Hodgkin's disease caused him to have ongoing problems with intermittent fatigue, mood swings impacting his work ability, and interpersonal relationships.
5002|8053|1701504P39S1|1701504|False|EvidenceSentence|A February 2012 VA treatment record indicates that the Veteran reported having felt depressed for 14 years.
5003|8055|1701504P39S2|1701504|False|EvidenceSentence|He was diagnosed with depression.
5004|8058|1701504P40S1|1701504|False|EvidenceSentence|A March 2012 VA treatment record indicates that the Veteran had been diagnosed with a bipolar spectrum disorder.
5005|8061|1701504P41S1|1701504|False|EvidenceSentence|In November 2012, the Veteran reported that he had been diagnosed with an anxiety disorder and non-combat PTSD starting in March 2007, related to his service-connected Hodgkin's disease.
5006|8063|1701504P41S2|1701504|False|EvidenceSentence|He stated that he began dealing with his depression by drinking while he was in service.
5007|8066|1701504P41S3|1701504|False|EvidenceSentence|He also reported being diagnosed with alcohol dependence, which he described as beginning during service as a way to cope with his mental health issues related to his Hodgkin's disease.
5008|8068|1701504P42S1|1701504|False|EvidenceSentence|In December 2013, a private psychologist diagnosed the Veteran with PTSD and depressive disorder NOS.
5009|8070|1701504P42S2|1701504|False|EvidenceSentence|He stated that the Veteran's PTSD was caused by his loss of his career as a police officer and loss of his health when he was diagnosed with Hodgkin's disease.
5010|8072|1701504P42S3|1701504|False|EvidenceSentence|He noted that the Veteran was let go from his job as a police officer due to his service-connected right arm disability.
5011|8074|1701504P42S4|1701504|False|EvidenceSentence|The psychologist also stated that the Veteran lived in constant threat of his Hodgkin's disease recurring and passing this disease on to his children.
5012|8075|1701504P42S5|1701504|False|ReasoningSentence|This opinion is probative as it was offered in connection with the psychologist's treatment of the Veteran, indicating a strong familiarity with the Veteran's condition, and provides an adequate rationale for the conclusions.
5013|8078|1701504P43S1|1701504|False|EvidenceSentence|In October 2014, a private psychologist evaluated the Veteran and opined that the service-connected right arm brachial plexus nerve injury (right arm disability) and scars caused his current mood disorder.
5014|8080|1701504P43S2|1701504|False|EvidenceSentence|She also opined that the Veteran's service-connected right arm disability, associated with Hodgkin's disease; scar, right and left anterior chest; and scar, right lateral chest, are more likely than not aggravating his mood disorder.
5015|8082|1701504P43S3|1701504|False|EvidenceSentence|The private psychologist gave a detailed description of the Veteran's psychiatric symptoms, service-connected disabilities, and psychiatric and medical treatment history.
5016|8084|1701504P43S4|1701504|False|EvidenceSentence|In support of her opinion, she cited medical literature supporting a causal relationship between medical and psychiatric difficulty.
5017|8085|1701504P43S5|1701504|False|ReasoningSentence|The Board finds this medical opinion to be highly probative.
5018|8086|1701504P43S6|1701504|False|ReasoningSentence|This opinion included a detailed and accurate description of the Veteran's medical and psychiatric treatment history, citations to medical literature support the relationship between the service-connected disabilities and current acquired psychiatric disability, and an adequate rationale for the conclusion.
5019|8089|1701504P44S1|1701504|False|FindingSentence|After a review of all of the evidence of record, both lay and medical, the Board finds that the preponderance of the evidence is in favor of a finding that the Veteran's current acquired psychiatric disorder, to include depressive disorder and  generalized anxiety disorder, is related to or caused by his service-connected disabilities.
5020|8090|1701504P44S2|1701504|False|ReasoningSentence|The December 2013 and October 2014 private opinions are the only adequate medical opinions of record, and both conclude that the Veteran's current acquired psychiatric disability is related to his service-connected disabilities.
5021|8093|1701504P44S3|1701504|False|FindingSentence|For these reasons, and resolving all reasonable doubt in the Veteran's favor, the Board finds that the criteria for service connection for an acquired psychiatric disorder, to include depressive disorder and generalized anxiety disorder, claimed as secondary to the service-connected disabilities, have been met.
5022|8094|1701504P44S4|1701504|False|CitationSentence|See 38 U.S.C.A. § 5107; 38 C.F.R. § 3.102.
5023|8095|1554165P1S1,|1554165|False|Sentence|Citation Nr: 1554165
5024|8096|1554165P21S1|1554165|False|Sentence|FINDINGS OF FACT
5025|8097|1554165P22S1|1554165|False|Sentence|1.
5026|8099|1554165P22S2|1554165|False|FindingSentence|An in-service stressor sufficient to cause PTSD is corroborated by evidence of record.
5027|8100|1554165P23S1|1554165|False|Sentence|2.
5028|8102|1554165P23S2|1554165|False|FindingSentence|The Veteran has a current DSM-IV diagnosis of PTSD.
5029|8103|1554165P24S1|1554165|False|Sentence|3.
5030|8105|1554165P24S2|1554165|False|FindingSentence|Currently diagnosed PTSD is related to a verified in-service stressor.
5031|8106|1554165P27S1|1554165|False|Sentence|REASONS AND BASES FOR FINDINGS AND CONCLUSION
5032|8107|1554165P30S1|1554165|False|Sentence|Service Connection Laws and Regulations
5033|8108|1554165P31S1|1554165|False|LegalRuleSentence|Service connection may be granted for a disability resulting from disease or injury incurred in or aggravated by active military, naval, or air service.
5034|8109|1554165P31S2|1554165|False|CitationSentence|38 U.S.C.A. § 1110; 38 C.F.R. § 3.303(a).
5035|8110|1554165P31S3|1554165|False|LegalRuleSentence|Service connection may be granted for any disease diagnosed after discharge, when all the evidence, including that pertinent to service, establishes that the disease was incurred in service.
5036|8111|1554165P31S4|1554165|False|CitationSentence|38 C.F.R. § 3.303(d).
5037|8112|1554165P31S5|1554165|False|LegalRuleSentence|As a general matter, service connection for a disability requires evidence of: (1) the existence of a current disability; (2) the existence of the disease or injury in service, and; (3) a relationship or nexus between the current disability and any injury or disease during service.
5038|8113|1554165P31S6|1554165|False|CitationSentence|Shedden v. Principi, 381 F.3d 1163 (Fed. Cir. 2004); see also Hickson v. West, 12 Vet. App. 247, 253 (1999), citing Caluza v. Brown, 7 Vet. App. 498, 506 (1995), aff'd, 78 F.3d 604 (Fed. Cir. 1996).
5039|8115|1554165P31S7|1554165|False|FindingSentence|"In this case, PTSD is not a ""chronic diseases"" listed under 38 C.F.R. § 3.309(a) and the Veteran has not been diagnosed with psychosis; therefore, the presumptive provisions of 38 C.F.R. § 3.303(b) do not apply."
5040|8116|1554165P31S8|1554165|False|CitationSentence|Walker v. Shinseki, 708 F.3d 1331 (Fed. Cir. 2013).
5041|8117|1554165P32S1|1554165|False|LegalRuleSentence|In adjudicating a claim for service connection for PTSD, the Board is required to evaluate evidence based on places, types, and circumstances of service, as shown by the veteran's military records and all pertinent medical and lay evidence.
